,0
775,"[ 7.90022720e-01  3.20124586e-04  1.55805414e+00 -5.35716951e-04
  2.30309430e+00 -2.57552453e-03  3.02614317e+00 -5.79129822e-03
  3.72419283e+00 -9.20706979e-03  4.39925123e+00 -1.38068074e-02
  5.04831046e+00 -1.86145428e-02  5.67338646e+00 -2.56142121e-02
  6.27245529e+00 -3.18219112e-02  6.84454099e+00 -4.02455440e-02
  7.39161948e+00 -4.78692067e-02  7.91069887e+00 -5.57168670e-02
  8.40377909e+00 -6.37725251e-02  8.86985218e+00 -7.10442128e-02
  9.30892613e+00 -7.85318983e-02  9.72199292e+00 -8.52276136e-02
  1.01070526e+01 -9.11473584e-02  1.04661131e+01 -9.72751010e-02
  1.07991584e+01 -1.01610905e-01  1.11052047e+01 -1.06162708e-01
  1.13862357e+01 -1.08914572e-01  1.16422675e+01 -1.11866433e-01
  1.18732921e+01 -1.14018325e-01  1.20793095e+01 -1.15370247e-01
  1.22633196e+01 -1.15898198e-01  1.24243304e+01 -1.16610148e-01
  1.25633340e+01 -1.16498128e-01  1.26823382e+01 -1.16546106e-01
  1.27813430e+01 -1.16754083e-01  1.30443426e+01 -1.15650073e-01]"
776,"[5.32238256e-01 1.56152497e-03 1.04242250e+00 4.39609280e-03
 1.53058573e+00 7.50424794e-03 1.99469604e+00 1.18194579e-02
 2.43681833e+00 1.54087997e-02 2.85388824e+00 2.01722022e-02
 3.24893713e+00 2.52091921e-02 3.61999909e+00 2.94543257e-02
 3.96800759e+00 3.49395082e-02 4.29306160e+00 3.86663729e-02
 4.59606160e+00 4.36662804e-02 4.87710658e+00 4.69408642e-02
 5.13613053e+00 5.04890352e-02 5.37516538e+00 5.33773261e-02
 5.59417812e+00 5.66051922e-02 5.79323475e+00 5.81737226e-02
 5.97326872e+00 6.01148224e-02 6.13631195e+00 6.14950240e-02
 6.28236444e+00 6.23143273e-02 6.41239264e+00 6.36051821e-02
 6.52842847e+00 6.44341207e-02 6.62947246e+00 6.47681491e-02
 6.71848999e+00 6.57057050e-02 6.79551406e+00 6.62473327e-02
 6.86254357e+00 6.64590204e-02 6.92054498e+00 6.73732175e-02
 6.96958429e+00 6.69910129e-02 7.01356034e+00 6.84427494e-02
 7.05257210e+00 6.87300602e-02 7.67466237e+00 7.62594128e-02]"
777,"[ 4.62496755e-01  2.17985131e-03  9.09697445e-01  4.53409704e-03
  1.33866723e+00  7.68458475e-03  1.75136267e+00  1.12167494e-02
  2.14757647e+00  1.41523099e-02  2.52828694e+00  1.62839836e-02
  2.89174477e+00  1.90046169e-02  3.24047026e+00  1.97357997e-02
  3.57389968e+00  2.06413770e-02  3.89301132e+00  2.15140662e-02
  4.19836889e+00  2.01900226e-02  4.48940868e+00  1.88330908e-02
  4.76906553e+00  1.68214234e-02  5.03517560e+00  1.35913043e-02
  5.28990272e+00  9.70644944e-03  5.53324690e+00  5.16685897e-03
  5.76541543e+00  9.50813962e-04  5.98717930e+00 -4.12724922e-03
  6.19756023e+00 -9.86004805e-03  6.39774378e+00 -1.54765839e-02
  6.58870824e+00 -2.11841394e-02  6.76947532e+00 -2.67754319e-02
  6.94102330e+00 -3.24577440e-02  7.10551604e+00 -3.76673596e-02
  7.26295352e+00 -4.24042786e-02  7.41312847e+00 -4.76467823e-02
  7.55959758e+00 -5.10818748e-02  7.70292457e+00 -5.48734008e-02
  7.84429499e+00 -5.82503618e-02  9.71452761e+00 -4.56430754e-02]"
778,"[0.31280654 0.01100314 0.6116719  0.02363222 0.89755031 0.03684345
 1.17248453 0.05154627 1.43747357 0.06769591 1.69347163 0.08424858
 1.94347572 0.10106993 2.1885296  0.11911419 2.42958749 0.13733758
 2.66869218 0.15664952 2.90579886 0.17605103 3.14195134 0.19649631
 3.3801018  0.21685203 3.61829705 0.23820675 3.85753608 0.26051569
 4.09977209 0.28269028 4.34405088 0.3057743  4.59137145 0.32972298
 4.841689   0.35353731 5.09500354 0.3772173  5.35235886 0.40171716
 5.61175694 0.42712646 5.87410724 0.45140241 6.13845553 0.4755888
 6.40480181 0.49968563 6.6711481  0.52378246 6.9374496  0.54688029
 7.20166355 0.56806969 7.46183672 0.58843922 9.64895049 0.72062994]"
779,"[1.76101918e-01 3.38519093e-04 3.51168491e-01 1.64039803e-03
 5.27234416e-01 2.97826919e-03 7.02300990e-01 4.28014813e-03
 8.76368211e-01 5.54603485e-03 1.05143478e+00 6.84791378e-03
 1.22550201e+00 8.11380050e-03 1.39953323e+00 1.03790393e-02
 1.57260110e+00 1.16089338e-02 1.74663233e+00 1.38741726e-02
 1.91966421e+00 1.61034191e-02 2.09266009e+00 1.93320177e-02
 2.26669132e+00 2.15972565e-02 2.43968721e+00 2.48258552e-02
 2.61268309e+00 2.80544538e-02 2.78567898e+00 3.12830524e-02
 2.95867486e+00 3.45116510e-02 3.13167075e+00 3.77402497e-02
 3.30363129e+00 4.19322081e-02 3.47559183e+00 4.61241666e-02
 3.64655302e+00 5.02801329e-02 3.81751421e+00 5.44360991e-02
 3.98744005e+00 5.95554252e-02 4.15640253e+00 6.36394070e-02
 4.32532903e+00 6.87227409e-02 4.49425552e+00 7.38060748e-02
 4.66214667e+00 7.98527685e-02 4.83107316e+00 8.49361023e-02
 4.99896431e+00 9.09827961e-02 6.79454803e+00 1.62656288e-01]"
780,"[ 6.34682439e-01 -6.64846862e-03  1.25380039e+00 -1.60802505e-02
  1.85918864e+00 -2.95734626e-02  2.45000194e+00 -4.59942788e-02
  3.02525076e+00 -6.51984083e-02  3.58493509e+00 -8.71858509e-02
  4.12806541e+00 -1.11812316e-01  4.65365217e+00 -1.38933512e-01
  5.16268490e+00 -1.68693731e-01  5.65347314e+00 -1.98825320e-01
  6.12587257e+00 -2.30317814e-01  6.57790413e+00 -2.62882631e-01
  7.00872258e+00 -2.95385945e-01  7.41847220e+00 -3.26838222e-01
  7.80601917e+00 -3.58084705e-01  8.16938443e+00 -3.88836812e-01
  8.50885654e+00 -4.17115473e-01  8.82429123e+00 -4.43910224e-01
  9.11356513e+00 -4.69922017e-01  9.37696681e+00 -4.93171783e-01
  9.61647536e+00 -5.13948102e-01  9.82996741e+00 -5.32951929e-01
  1.00184325e+01 -5.50327554e-01  1.01839940e+01 -5.65374024e-01
  1.03265076e+01 -5.79080874e-01  1.04480966e+01 -5.90747151e-01
  1.05507402e+01 -6.00661436e-01  1.06344383e+01 -6.08823730e-01
  1.07011701e+01 -6.15522614e-01  1.08443846e+01 -6.31352825e-01]"
781,"[ 5.01678016e-01 -4.09845246e-04  9.91395377e-01 -1.79062796e-03
  1.46899026e+00 -2.14890555e-03  1.93362776e+00 -3.55903207e-03
  2.38307172e+00 -3.19266654e-03  2.81748394e+00 -3.04325154e-03
  3.23686443e+00 -3.11078709e-03  3.64013555e+00 -2.47946334e-03
  4.02729732e+00 -1.14928030e-03  4.39942735e+00 -3.60477912e-05
  4.75644474e+00  1.85695547e-03  5.09834949e+00  4.52972948e-03
  5.42522250e+00  6.98555295e-03  5.73806051e+00  9.30533734e-03
  6.03786023e+00  1.15699941e-02  6.32454075e+00  1.47762445e-02
  6.59818298e+00  1.79273673e-02  6.86086127e+00  2.01884641e-02
  7.11141709e+00  2.34720660e-02  7.35100898e+00  2.58656419e-02
  7.58047182e+00  2.94435458e-02  7.79897074e+00  3.21314237e-02
  8.00949588e+00  3.41720100e-02  8.20889527e+00  3.73160128e-02
  8.40032088e+00  3.98127240e-02  8.58269510e+00  4.25779534e-02
  8.75609882e+00  4.46149797e-02  8.92144786e+00  4.70014357e-02
  9.07782640e+00  4.86596885e-02  1.02797727e+01  6.09512138e-02]"
782,"[ 5.18246742e-01  5.60684421e-04  1.01547301e+00  7.47442998e-04
  1.49370772e+00  1.50024802e-03  1.95092195e+00  1.87912719e-03
  2.38711572e+00  1.88408053e-03  2.80228901e+00  1.51510801e-03
  3.19747118e+00  1.74197386e-03  3.57263244e+00  1.56512195e-03
  3.92877234e+00  9.54760356e-04  4.26589088e+00 -8.91109171e-05
  4.58401785e+00 -5.66935748e-04  4.88412303e+00 -1.50806218e-03
  5.16623619e+00 -1.91293408e-03  5.43032755e+00 -2.78110758e-03
  5.67642690e+00 -3.11302656e-03  5.90453424e+00 -2.90869101e-03
  6.11362022e+00 -3.13786515e-03  6.30468440e+00 -3.83034088e-03
  6.47878591e+00 -3.01679788e-03  6.63386607e+00 -2.63676456e-03
  6.77092443e+00 -2.72003284e-03  6.89201968e+00 -1.32707431e-03
  6.99609268e+00 -4.27209295e-04  7.08514255e+00 -8.00216323e-05
  7.15922887e+00  1.71360092e-03  7.22029117e+00  2.89496229e-03
  7.26932901e+00  3.43427055e-03  7.30840107e+00  5.27105412e-03
  7.33744778e+00  6.40620074e-03  7.48659019e+00  8.96409781e-03]"
783,"[4.26519658e-01 1.40772735e-03 8.49052496e-01 3.13991254e-03
 1.26759852e+00 5.19655556e-03 1.68008319e+00 6.74318055e-03
 2.08666875e+00 9.77319709e-03 2.48719297e+00 1.22931956e-02
 2.88074026e+00 1.53809953e-02 3.26631390e+00 1.91177107e-02
 3.64482950e+00 2.24255225e-02 4.01437476e+00 2.64633644e-02
 4.37486855e+00 3.02345317e-02 4.72539530e+00 3.48168436e-02
 5.06786730e+00 3.90513664e-02 5.39929443e+00 4.31814434e-02
 5.72175122e+00 4.80415505e-02 6.03415984e+00 5.27160975e-02
 6.33660142e+00 5.82017890e-02 6.62899483e+00 6.35019204e-02
 6.91233679e+00 6.85353771e-02 7.18662729e+00 7.33021591e-02
 7.45194744e+00 7.87989712e-02 7.70721944e+00 8.41102232e-02
 7.95443668e+00 8.90736860e-02 8.19368028e+00 9.46860646e-02
 8.42387243e+00 1.00031768e-01 8.64501311e+00 1.05110798e-01
 8.85818016e+00 1.10838742e-01 9.06221464e+00 1.15303308e-01
 9.25727877e+00 1.20497903e-01 1.07801837e+01 1.56085560e-01]"
784,"[3.63208034e-01 9.61349477e-04 7.18354330e-01 2.01424388e-03
 1.06345164e+00 2.93316387e-03 1.39739359e+00 4.59897206e-03
 1.72128656e+00 6.13080583e-03 2.03214967e+00 7.19038618e-03
 2.32987018e+00 8.77133539e-03 2.61456084e+00 9.88003117e-03
 2.88511527e+00 1.13973361e-02 3.14153346e+00 1.33232503e-02
 3.38293456e+00 1.45513917e-02 3.61019943e+00 1.61881423e-02
 3.82344083e+00 1.72398798e-02 4.02143962e+00 1.95810891e-02
 4.20640855e+00 2.14500450e-02 4.37834764e+00 2.28467474e-02
 4.53714411e+00 2.47648187e-02 4.68390436e+00 2.63233963e-02
 4.82050287e+00 2.87416217e-02 4.94605877e+00 3.09131131e-02
 5.06355294e+00 3.31761493e-02 5.17309812e+00 3.45371082e-02
 5.27645606e+00 3.72087537e-02 5.37484588e+00 3.93166008e-02
 5.46926121e+00 4.09734092e-02 5.56157654e+00 4.33983206e-02
 5.65289824e+00 4.57104723e-02 5.74421995e+00 4.80226240e-02
 5.83752890e+00 5.05602951e-02 7.28000167e+00 9.24804043e-02]"
785,"[ 1.64123734e-01 -2.89823968e-03  3.28272466e-01 -6.79616688e-03
  4.89422136e-01 -1.07690863e-02  6.50596802e-01 -1.57416932e-02
  8.09772094e-01 -2.07642949e-02  9.67972695e-01 -2.68115815e-02
  1.12617330e+00 -3.28588681e-02  1.28339921e+00 -3.99308396e-02
  1.44162481e+00 -4.69778137e-02  1.59985041e+00 -5.40247879e-02
  1.76010038e+00 -6.20214547e-02  1.92234972e+00 -6.99681268e-02
  2.08662344e+00 -7.88644915e-02  2.25392122e+00 -8.86855517e-02
  2.42621744e+00 -9.83816248e-02  2.60253740e+00 -1.08977396e-01
  2.78385580e+00 -1.19448180e-01  2.97222201e+00 -1.31743357e-01
  3.16661134e+00 -1.44888238e-01  3.36899817e+00 -1.57833139e-01
  3.57843281e+00 -1.72602434e-01  3.79788932e+00 -1.88121442e-01
  4.02534334e+00 -2.03440471e-01  4.26284422e+00 -2.20508901e-01
  4.50836760e+00 -2.38377039e-01  4.76288816e+00 -2.56020201e-01
  5.02545622e+00 -2.75462759e-01  5.29502210e+00 -2.94730335e-01
  5.57058610e+00 -3.13847926e-01  8.71705392e+00 -4.93250485e-01]"
786,"[ 8.99390731e-01 -5.59291088e-04  1.78785307e+00 -2.72176508e-03
  2.66033960e+00 -5.76379548e-03  3.51685032e+00 -9.68538227e-03
  4.35344626e+00 -1.57049024e-02  5.16802050e+00 -2.19353248e-02
  5.95857605e+00 -2.84865939e-02  6.72211745e+00 -3.55236265e-02
  7.45664774e+00 -4.31563672e-02  8.16111345e+00 -5.04413004e-02
  8.83251911e+00 -5.75433429e-02  9.46981126e+00 -6.35189791e-02
  1.00709929e+01 -6.84781536e-02  1.06350656e+01 -7.24758386e-02
  1.11609759e+01 -7.45685185e-02  1.16478352e+01 -7.68081414e-02
  1.20954786e+01 -7.61992436e-02  1.25030726e+01 -7.57922610e-02
  1.28715606e+01 -7.45337336e-02  1.31999442e+01 -7.24786335e-02
  1.34912738e+01 -7.04605318e-02  1.37445509e+01 -6.85344008e-02
  1.39627710e+01 -6.65353236e-02  1.41479310e+01 -6.43533558e-02
  1.43010845e+01 -6.29320129e-02  1.44252268e+01 -6.21063781e-02
  1.45233535e+01 -6.17115345e-02  1.45984599e+01 -6.15825654e-02
  1.46525432e+01 -6.16095262e-02  1.47046845e+01 -6.27449194e-02]"
787,"[ 3.12167798e-01 -1.12508525e-03  6.11298368e-01 -2.07504675e-03
  9.00379512e-01 -3.12012870e-03  1.17841530e+00 -4.17024970e-03
  1.44739759e+00 -5.40557253e-03  1.70741647e+00 -5.83016280e-03
  1.96136967e+00 -6.71019910e-03  2.20925718e+00 -8.04568143e-03
  2.45316095e+00 -9.02083818e-03  2.69407691e+00 -9.72575073e-03
  2.93399694e+00 -1.03405819e-02  3.17192511e+00 -1.07752503e-02
  3.41084921e+00 -1.13000000e-02  3.65085932e+00 -1.09188968e-02
  3.89177529e+00 -1.16238093e-02  4.13477320e+00 -1.15129503e-02
  4.37976299e+00 -1.15822540e-02  4.62882660e+00 -1.10159489e-02
  4.87988207e+00 -1.06298066e-02  5.13401543e+00 -9.51797411e-03
  5.39113659e+00 -8.67638579e-03  5.65133564e+00 -7.10910725e-03
  5.91452248e+00 -5.81207289e-03  6.17979128e+00 -3.69926692e-03
  6.44705195e+00 -1.76662375e-03  6.71630449e+00 -1.41433659e-05
  6.98664304e+00  2.64419003e-03  7.25906355e+00  6.11829503e-03
  7.53139397e+00  8.59646563e-03  1.04725174e+01  5.48439821e-02]"
788,"[7.13908149e-01 3.94046543e-04 1.40074945e+00 1.40908950e-03
 2.05658008e+00 1.84251751e-03 2.68229678e+00 3.74270804e-03
 3.27400671e+00 4.90834995e-03 3.83165889e+00 6.33814300e-03
 4.35530430e+00 7.03338743e-03 4.84284358e+00 8.88952701e-03
 5.29537740e+00 9.96014007e-03 5.71280379e+00 1.22426262e-02
 6.09422601e+00 1.36886078e-02 6.44264016e+00 1.44510188e-02
 6.75794428e+00 1.65272586e-02 7.04223773e+00 1.80218834e-02
 7.29751791e+00 1.90368491e-02 7.52573124e+00 2.06728112e-02
 7.72892609e+00 2.20330257e-02 7.91004760e+00 2.42691261e-02
 8.07219381e+00 2.55366465e-02 8.21731114e+00 2.69362425e-02
 8.34844668e+00 2.76221480e-02 8.46849457e+00 2.97446962e-02
 8.57960513e+00 3.04097436e-02 8.68467252e+00 3.17676234e-02
 8.78474641e+00 3.28706137e-02 8.88182420e+00 3.38206703e-02
 8.97890199e+00 3.47707269e-02 9.07697848e+00 3.57717614e-02
 9.17805107e+00 3.69257296e-02 1.08522913e+01 5.52988616e-02]"
789,"[2.89012534e-01 1.32482054e-03 5.78030864e-01 3.64962428e-03
 8.67049195e-01 5.97442802e-03 1.15806749e+00 8.28763918e-03
 1.45109155e+00 1.15892409e-02 1.74711556e+00 1.48734538e-02
 2.04614532e+00 1.91402610e-02 2.35017499e+00 2.33780868e-02
 2.65721040e+00 2.85985068e-02 2.96923994e+00 3.27899622e-02
 3.28628098e+00 3.89524025e-02 3.60632198e+00 4.50974539e-02
 3.92936292e+00 5.12251164e-02 4.25640960e+00 5.83295770e-02
 4.58445625e+00 6.54282413e-02 4.91350289e+00 7.25211093e-02
 5.24155535e+00 8.06197567e-02 5.56861361e+00 8.97241837e-02
 5.89266613e+00 9.78460163e-02 6.21272452e+00 1.06991017e-01
 6.52678880e+00 1.17170779e-01 6.83284742e+00 1.26396929e-01
 7.13090617e+00 1.35669448e-01 7.41897089e+00 1.45999914e-01
 7.69602999e+00 1.55394155e-01 7.96008932e+00 1.64863749e-01
 8.21214884e+00 1.74402898e-01 8.44920862e+00 1.84028991e-01
 8.67226863e+00 1.93736233e-01 1.01336614e+01 2.57266637e-01]"
790,"[ 5.74403902e-01 -1.07597717e-03  1.12772281e+00 -1.50138952e-03
  1.65871371e+00 -3.13496840e-03  2.16650996e+00 -4.85915092e-03
  2.65111155e+00 -6.67393708e-03  3.11152640e+00 -8.45386207e-03
  3.54862113e+00 -1.13164888e-02  3.95941946e+00 -1.48854228e-02
  4.34603103e+00 -1.84194956e-02  4.70721283e+00 -2.37774386e-02
  5.04234915e+00 -2.78574928e-02  5.35118906e+00 -3.26438543e-02
  5.63472466e+00 -3.82619878e-02  5.89109722e+00 -4.34688658e-02
  6.12117337e+00 -4.93820510e-02  6.32520404e+00 -5.40173474e-02
  6.50405586e+00 -5.84923179e-02  6.65772884e+00 -6.28069623e-02
  6.78721507e+00 -6.70867456e-02  6.89574177e+00 -6.97238660e-02
  6.98206592e+00 -7.25770549e-02  7.05028138e+00 -7.51560734e-02
  7.10051361e+00 -7.64688234e-02  7.13474680e+00 -7.67662346e-02
  7.15682389e+00 -7.75422642e-02  7.16178438e+00 -7.81695882e-02
  7.16178438e+00 -7.81695882e-02  7.16178438e+00 -7.81695882e-02
  7.16178438e+00 -7.81695882e-02  7.16178438e+00 -7.81695882e-02]"
791,"[ 0.67868729 -0.01362206  1.33272744 -0.03177382  1.96180816 -0.05540528
  2.56402948 -0.08389188  3.13906596 -0.11502135  3.68629305 -0.15069368
  4.20569759 -0.18774662  4.69506733 -0.22650559  5.15661452 -0.26664517
  5.5884392  -0.30754079  5.99085363 -0.34824247  6.36638236 -0.38747479
  6.71250084 -0.42651315  7.0320459  -0.46313217  7.32660525 -0.49890638
  7.59554116 -0.53257352  7.84106589 -0.56380816  8.06602943 -0.59354714
  8.27074405 -0.62084046  8.45710972 -0.6463127   8.62733872 -0.66963842
  8.78333101 -0.69144218  8.92698659 -0.71234855  9.05956771 -0.7317198
  9.18423664 -0.74954281  9.30068108 -0.76676755  9.41175101 -0.78433087
  9.51807099 -0.80033278  9.62217872 -0.81666013 10.75632865 -1.00421256]"
792,"[ 9.25663239e-01 -9.14152699e-03  1.83409811e+00 -2.67791313e-02
  2.72551952e+00 -5.19361774e-02  3.59895082e+00 -8.43977624e-02
  4.45439203e+00 -1.24163886e-01  5.29065159e+00 -1.71996281e-01
  6.10892106e+00 -2.27133214e-01  6.90822379e+00 -2.89359783e-01
  7.68953642e+00 -3.58890891e-01  8.45405049e+00 -4.34964805e-01
  9.20002762e+00 -5.16175085e-01  9.92920620e+00 -6.03928170e-01
  1.06427778e+01 -6.97462331e-01  1.13401955e+01 -7.94609391e-01
  1.20231977e+01 -8.96775794e-01  1.26917844e+01 -1.00396154e+00
  1.33463855e+01 -1.11421335e+00  1.39889541e+01 -1.22796105e+00
  1.46185137e+01 -1.34498972e+00  1.52362558e+01 -1.46453763e+00
  1.58419655e+01 -1.58758141e+00  1.64370492e+01 -1.71238271e+00
  1.70203154e+01 -1.83970325e+00  1.75919790e+01 -1.96856640e+00
  1.81520400e+01 -2.09897215e+00  1.87004985e+01 -2.23092052e+00
  1.92363776e+01 -2.36419658e+00  1.97589158e+01 -2.49760881e+00
  2.02681131e+01 -2.63115721e+00  2.47661463e+01 -4.02742189e+00]"
793,"[4.36138295e-01 6.22666364e-04 8.59280270e-01 1.55465578e-03
 1.26944972e+00 3.79568513e-03 1.66459962e+00 5.39390882e-03
 2.04675321e+00 7.30145556e-03 2.41388724e+00 8.56619663e-03
 2.76704904e+00 1.11637717e-02 3.10619100e+00 1.30947471e-02
 3.43031342e+00 1.43829167e-02 3.74046359e+00 1.70039204e-02
 4.03559422e+00 1.89821185e-02 4.31670501e+00 2.02937167e-02
 4.58484328e+00 2.29143549e-02 4.83796201e+00 2.48921875e-02
 5.07808441e+00 2.71793431e-02 5.30318727e+00 2.88236930e-02
 5.51629352e+00 3.07535719e-02 5.71440402e+00 3.30403621e-02
 5.90049413e+00 3.46129643e-02 6.07361171e+00 3.74946064e-02
 6.23370917e+00 3.96858548e-02 6.38378567e+00 4.11153270e-02
 6.52288908e+00 4.38062510e-02 6.65397097e+00 4.56878108e-02
 6.77705511e+00 4.77597233e-02 6.89514068e+00 4.99506061e-02
 7.00922737e+00 5.22366653e-02 7.12331407e+00 5.45227244e-02
 7.23940019e+00 5.67611954e-02 9.50920887e+00 1.05767058e-01]"
794,"[ 6.48173716e-01 -9.13298672e-04  1.28430941e+00 -1.53347482e-03
  1.90447274e+00 -3.09385027e-03  2.50954448e+00 -3.53911858e-03
  3.09764558e+00 -4.98334863e-03  3.66771903e+00 -6.48703090e-03
  4.21876655e+00 -8.10892785e-03  4.74873284e+00 -8.96829238e-03
  5.25667838e+00 -1.01221590e-02  5.74348391e+00 -9.51522112e-03
  6.20727043e+00 -9.26154779e-03  6.64897744e+00 -8.30410450e-03
  7.06561013e+00 -6.81917863e-03  7.46016331e+00 -4.63048280e-03
  7.83064043e+00 -1.85554193e-03  8.17803977e+00  1.56440643e-03
  8.50230257e+00  6.62763429e-03  8.80360512e+00  1.03393257e-02
  9.08276939e+00  1.57530590e-02  9.33991292e+00  2.08722903e-02
  9.57703224e+00  2.58145444e-02  9.79512564e+00  3.06385839e-02
  9.99425187e+00  3.43461367e-02  1.01763487e+01  3.80529997e-02
  1.03444110e+01  4.19354604e-02  1.04974992e+01  4.49364842e-02
  1.06396064e+01  4.72911210e-02  1.07727291e+01  4.91168957e-02
  1.08958691e+01  5.03550458e-02  1.20666106e+01  3.81295631e-02]"
795,"[ 5.62171977e-01 -1.63360948e-03  1.11636789e+00 -4.44296276e-03
  1.66058822e+00 -8.47205631e-03  2.18881242e+00 -1.28531215e-02
  2.70004073e+00 -1.76081565e-02  3.19027413e+00 -2.28251542e-02
  3.65853485e+00 -2.95258709e-02  4.10175762e+00 -3.47770272e-02
  4.51900868e+00 -4.15998954e-02  4.91022204e+00 -4.69952014e-02
  5.27544169e+00 -5.29624612e-02  5.61264611e+00 -5.85459134e-02
  5.92283507e+00 -6.37235597e-02  6.20600857e+00 -6.84954000e-02
  6.46316636e+00 -7.28394362e-02  6.69328669e+00 -7.57779084e-02
  6.89841307e+00 -7.92663363e-02  7.07952325e+00 -8.22829636e-02
  7.23661725e+00 -8.48277902e-02  7.37169457e+00 -8.68568199e-02
  7.48675474e+00 -8.83260560e-02  7.58281950e+00 -9.02132584e-02
  7.66288813e+00 -9.24524324e-02  7.72691664e+00 -9.30440620e-02
  7.77897005e+00 -9.48994283e-02  7.82100389e+00 -9.59750188e-02
  7.85501766e+00 -9.62268372e-02  7.88405464e+00 -9.75884047e-02
  7.90907058e+00 -9.80382071e-02  8.36337869e+00 -1.07046415e-01]"
796,"[ 3.18609115e-01  4.81821317e-04  6.20123846e-01  1.84799763e-03
  9.04376200e-01  3.11274124e-03  1.17235196e+00  4.10805626e-03
  1.42602271e+00  4.49795086e-03  1.66555644e+00  5.26821274e-03
  1.89391051e+00  5.91485419e-03  2.11322449e+00  7.08767108e-03
  2.32628776e+00  7.29688803e-03  2.53523988e+00  7.19230089e-03
  2.74222043e+00  7.42370557e-03  2.95117255e+00  7.31911844e-03
  3.16325003e+00  7.69633128e-03  3.38025645e+00  7.23356461e-03
  3.60449938e+00  7.56640198e-03  3.83778239e+00  7.37306390e-03
  4.08109127e+00  6.48555447e-03  4.33459402e+00  5.88966138e-03
  4.59910843e+00  4.43160103e-03  4.87578829e+00  2.92916520e-03
  5.16266201e+00  1.71834572e-03  5.45939361e+00 -1.17243282e-03
  5.76631908e+00 -3.77159501e-03  6.08129885e+00 -6.72893675e-03
  6.40317913e+00 -1.08622498e-02  6.73097414e+00 -1.60035383e-02
  7.06386608e+00 -2.09990187e-02  7.39774381e+00 -2.61624949e-02
  7.73243933e+00 -3.24797547e-02  1.09151611e+01 -9.50532843e-02]"
797,"[ 1.00426564e+00 -1.05606105e-02  1.99225564e+00 -3.23952494e-02
  2.96235944e+00 -6.31788261e-02  3.91439839e+00 -1.03895257e-01
  4.84756722e+00 -1.53381997e-01  5.75909280e+00 -2.10119243e-01
  6.65076434e+00 -2.75448169e-01  7.51998734e+00 -3.46865056e-01
  8.36774573e+00 -4.24548533e-01  9.19126637e+00 -5.06978796e-01
  9.99171182e+00 -5.93350557e-01  1.07671142e+01 -6.83306561e-01
  1.15188148e+01 -7.75057601e-01  1.22438618e+01 -8.68067791e-01
  1.29424338e+01 -9.61353216e-01  1.36155147e+01 -1.05509250e+00
  1.42605101e+01 -1.14678193e+00  1.48793878e+01 -1.23677877e+00
  1.54701799e+01 -1.32472574e+00  1.60330651e+01 -1.40963894e+00
  1.65680434e+01 -1.49151837e+00  1.70741308e+01 -1.57018540e+00
  1.75536525e+01 -1.64402945e+00  1.80042834e+01 -1.71466110e+00
  1.84281698e+01 -1.78145369e+00  1.88233441e+01 -1.84404995e+00
  1.91937418e+01 -1.90316442e+00  1.95364113e+01 -1.95826119e+00
  1.98552881e+01 -2.01005480e+00  2.20037080e+01 -2.37468902e+00]"
798,"[ 5.75195617e-01 -4.66145953e-05  1.12440002e+00 -7.69153031e-04
  1.64558789e+00 -1.21994743e-03  2.13878523e+00 -2.39865981e-03
  2.60396603e+00 -3.30562815e-03  3.04115629e+00 -4.94051447e-03
  3.45130369e+00 -5.27799767e-03  3.83446021e+00 -6.31740177e-03
  4.19157352e+00 -6.03340568e-03  4.52369529e+00 -6.39933636e-03
  4.83179917e+00 -6.38953472e-03  5.11588516e+00 -6.00400075e-03
  5.37897825e+00 -6.16440527e-03  5.62202610e+00 -4.84542717e-03
  5.84508072e+00 -4.04639049e-03  6.04914176e+00 -3.74129815e-03
  6.23718221e+00 -2.85249692e-03  6.40922806e+00 -2.37964882e-03
  6.56625299e+00 -1.29709477e-03  6.71130797e+00 -1.52616758e-03
  6.84334135e+00 -1.09354030e-03  6.96435245e+00  5.27812244e-05
  7.07639258e+00 -3.45329070e-05  7.17940977e+00  6.43841344e-04
  7.27642898e+00  1.16623317e-03  7.36647655e+00  5.06983482e-04
  7.45349914e+00  7.69404600e-04  7.53649708e+00  1.92749945e-03
  7.61852136e+00  2.05993522e-03  8.82678901e+00  7.47318421e-03]"
