,0
77,"[ 3.85186451e-01 -6.30775430e-04  7.46385808e-01 -4.74580112e-04
  1.08256582e+00 -4.98085846e-04  1.39372648e+00 -7.01292634e-04
  1.67890113e+00 -5.19477783e-05  1.93905643e+00  4.17696024e-04
  2.17319292e+00  7.40429222e-04  2.38334231e+00  1.85013317e-03
  2.57043850e+00  1.71509292e-03  2.73557930e+00  3.30090477e-03
  2.88066528e+00  3.54360107e-03  3.00776094e+00  4.37652544e-03
  3.11783294e+00  4.76742518e-03  3.21487915e+00  4.58513848e-03
  3.30093128e+00  4.76354672e-03  3.37698878e+00  5.26985943e-03
  3.44601726e+00  5.00624302e-03  3.51104788e+00  4.87378841e-03
  3.57208066e+00  4.87249559e-03  3.63311344e+00  4.87120277e-03
  3.69514568e+00  4.83711950e-03  3.75917685e+00  4.73745534e-03
  3.82720586e+00  4.50662939e-03  3.90023218e+00  4.11185119e-03
  3.97828861e+00  4.55258301e-03  4.06230902e+00  3.79710989e-03
  4.15235899e+00  3.84435633e-03  4.24940520e+00  3.66206964e-03
  4.35244819e+00  3.28304025e-03  5.85591877e+00 -7.02197513e-03]"
78,"[4.32210794e-01 3.71880346e-03 8.64339611e-01 9.43592615e-03
 1.29646843e+00 1.51530488e-02 1.72655794e+00 2.17873541e-02
 2.15460814e+00 2.93388420e-02 2.57966086e+00 3.67673643e-02
 3.00367344e+00 4.51540578e-02 3.42368937e+00 5.33767971e-02
 3.84166600e+00 6.25167191e-02 4.25664515e+00 7.15336755e-02
 4.66966697e+00 7.94694953e-02 5.07965032e+00 8.82815091e-02
 5.48663619e+00 9.69705575e-02 5.89066557e+00 1.04537481e-01
 6.29173847e+00 1.10982279e-01 6.68977289e+00 1.18303271e-01
 7.08485083e+00 1.24502138e-01 7.47497395e+00 1.29496902e-01
 7.86010128e+00 1.34286724e-01 8.23927463e+00 1.37831456e-01
 8.61241204e+00 1.42129416e-01 8.97859633e+00 1.45141297e-01
 9.33682832e+00 1.46826110e-01 9.68602689e+00 1.49141186e-01
 1.00262330e+01 1.51087365e-01 1.03554484e+01 1.52582671e-01
 1.06746722e+01 1.53668091e-01 1.09808659e+01 1.55219821e-01
 1.12760689e+01 1.56320677e-01 1.36576757e+01 1.65947294e-01]"
79,"[ 1.03262771e+00  1.34673701e-04  2.04326889e+00 -5.00495400e-04
  3.02885539e+00 -1.17107402e-05  3.98745844e+00 -4.67733155e-04
  4.91401109e+00 -4.47517923e-05  5.80754896e+00  2.22852931e-04
  6.66400452e+00  2.19388472e-03  7.48341274e+00  4.86895602e-03
  8.26174110e+00  9.10748296e-03  8.99898959e+00  1.49094656e-02
  9.69315944e+00  2.22049181e-02  1.03442506e+01  3.09938406e-02
  1.09522632e+01  4.12762330e-02  1.15161977e+01  5.30171025e-02
  1.20360542e+01  6.62164490e-02  1.25128671e+01  7.99098780e-02
  1.29476357e+01  9.41323822e-02  1.33413944e+01  1.07919567e-01
  1.36951426e+01  1.21306425e-01  1.40089153e+01  1.33293569e-01
  1.42866750e+01  1.45020358e-01  1.45274574e+01  1.55452411e-01
  1.47352601e+01  1.64729700e-01  1.49111173e+01  1.71887830e-01
  1.50569579e+01  1.78995561e-01  1.51738862e+01  1.83089725e-01
  1.52657949e+01  1.87308456e-01  1.53347526e+01  1.89722963e-01
  1.53837226e+01  1.91437612e-01  1.54267313e+01  1.91942918e-01]"
80,"[ 3.05080307e-01 -7.83696309e-05  6.00140105e-01 -9.24454158e-04
  8.86179124e-01 -2.56145517e-03  1.16324377e+00 -2.98991106e-03
  1.43126443e+00 -5.20901424e-03  1.69131045e+00 -6.24277389e-03
  1.94431195e+00 -9.11358401e-03  2.18933880e+00 -1.07990506e-02
  2.42732114e+00 -1.43215677e-02  2.65832856e+00 -1.66819428e-02
  2.88331439e+00 -1.99028392e-02  3.10130211e+00 -2.29613244e-02
  3.31426797e+00 -2.69035325e-02  3.52223518e+00 -3.07297326e-02
  3.72520374e+00 -3.44399248e-02  3.92517310e+00 -3.80805122e-02
  4.12012061e+00 -4.26048225e-02  4.31309186e+00 -4.60829987e-02
  4.50404044e+00 -5.05145026e-02  4.69396609e+00 -5.59225358e-02
  4.88391494e+00 -6.03308381e-02  5.07386380e+00 -6.47391404e-02
  5.26378945e+00 -7.01471735e-02  5.45671429e+00 -7.56248114e-02
  5.65063887e+00 -8.11256508e-02  5.84656291e+00 -8.66728935e-02
  6.04446320e+00 -9.32662701e-02  6.24536269e+00 -9.99292516e-02
  6.44826164e+00 -1.06638636e-01  8.63795259e+00 -1.88464977e-01]"
81,"[2.93436444e-01 2.30870968e-04 5.69856750e-01 1.13334041e-03
 8.31055190e-01 5.20952729e-04 1.07732590e+00 1.37925361e-03
 1.31056120e+00 2.51696934e-03 1.52966786e+00 3.03696395e-03
 1.73882271e+00 4.53741759e-03 1.93693251e+00 6.12119428e-03
 2.12698280e+00 7.49415631e-03 2.31006682e+00 9.55343967e-03
 2.48708171e+00 1.12058166e-02 2.65921873e+00 1.43436049e-02
 2.82817412e+00 1.57851671e-02 2.99424200e+00 1.85160489e-02
 3.15931470e+00 2.13449766e-02 3.32438741e+00 2.41739044e-02
 3.48946011e+00 2.70028321e-02 3.65662122e+00 3.06308499e-02
 3.82467947e+00 3.31656400e-02 3.99691454e+00 3.72986101e-02
 4.17203710e+00 4.01422607e-02 4.35233167e+00 4.44860456e-02
 4.53660697e+00 4.84376468e-02 4.72595622e+00 5.28942004e-02
 4.92127656e+00 5.67624786e-02 5.12167086e+00 6.11357092e-02
 5.32713912e+00 6.60138921e-02 5.53758328e+00 7.04018456e-02
 5.75409658e+00 7.51967054e-02 8.26681276e+00 1.12012559e-01]"
82,"[ 6.85746879e-01 -4.67261321e-04  1.37049482e+00 -9.80506420e-04
  2.04920311e+00 -7.70712008e-04  2.71887495e+00  2.41705803e-05
  3.37456160e+00  1.75280261e-04  4.01517214e+00  1.63451763e-03
  4.63571188e+00  4.17196379e-03  5.23627277e+00  5.78973437e-03
  5.81276708e+00  8.30177863e-03  6.36524079e+00  1.07091544e-02
  6.89269497e+00  1.29658778e-02  7.39313172e+00  1.49799814e-02
  7.86859492e+00  1.58444906e-02  8.31704069e+00  1.64663798e-02
  8.73951397e+00  1.58926909e-02  9.13596877e+00  1.51223658e-02
  9.50849494e+00  1.22494879e-02  9.85799945e+00  9.31792525e-03
  1.01834834e+01  6.28169409e-03  1.04890344e+01  1.32684515e-03
  1.07735617e+01 -3.59472096e-03  1.10391091e+01 -9.38997887e-03
  1.12876285e+01 -1.49680188e-02  1.15201648e+01 -2.12817993e-02
  1.17387159e+01 -2.82393526e-02  1.19442348e+01 -3.47957529e-02
  1.21387194e+01 -4.08590325e-02  1.23232145e+01 -4.73821500e-02
  1.24997181e+01 -5.42731377e-02  1.42517803e+01 -1.45803516e-01]"
83,"[4.80293982e-01 3.26971745e-03 9.49633681e-01 7.54128503e-03
 1.40693218e+00 1.19099362e-02 1.85137578e+00 1.84584359e-02
 2.28477403e+00 2.50129420e-02 2.70613107e+00 3.16645316e-02
 3.11662490e+00 4.03138152e-02 3.51408169e+00 4.91512597e-02
 3.90049312e+00 5.79947105e-02 4.27585920e+00 6.68441676e-02
 4.63918406e+00 7.57907083e-02 4.99055880e+00 8.58301764e-02
 5.32880542e+00 9.50619616e-02 5.65491976e+00 1.03394987e-01
 5.96700120e+00 1.12007250e-01 6.26396284e+00 1.19993984e-01
 6.54480882e+00 1.27446268e-01 6.80944806e+00 1.33368257e-01
 7.05607104e+00 1.39933793e-01 7.28440452e+00 1.44155345e-01
 7.49372589e+00 1.49111521e-01 7.68177023e+00 1.51996945e-01
 7.85071139e+00 1.54621150e-01 7.99846659e+00 1.56170447e-01
 8.12711860e+00 1.57458524e-01 8.23458467e+00 1.57671693e-01
 8.32403446e+00 1.58528409e-01 8.39428999e+00 1.58128062e-01
 8.44743403e+00 1.57284341e-01 8.49143331e+00 1.55268628e-01]"
84,"[ 3.40052712e-01 -3.91434681e-04  6.69088571e-01 -1.57594530e-03
  9.87126374e-01 -2.55370849e-03  1.29316630e+00 -3.30592904e-03
  1.58718954e+00 -4.83243031e-03  1.86823388e+00 -5.11477037e-03
  2.13726155e+00 -6.17139113e-03  2.39429133e+00 -7.00246926e-03
  2.63832341e+00 -7.58920953e-03  2.87035761e+00 -7.95040716e-03
  3.09139375e+00 -8.10485736e-03  3.30145063e+00 -7.05273680e-03
  3.50049066e+00 -6.79369216e-03  3.69153210e+00 -6.38428577e-03
  3.87257531e+00 -5.78692718e-03  4.04761958e+00 -5.07679726e-03
  4.21566508e+00 -4.23510081e-03  4.37971129e+00 -3.31822347e-03
  4.53975821e+00 -2.32616526e-03  4.69780548e+00 -1.29651661e-03
  4.85485293e+00 -2.48072731e-04  5.01190037e+00  8.00371143e-04
  5.16994764e+00  1.83001980e-03  5.33099439e+00  2.80328279e-03
  5.49605922e+00  4.70118826e-03  5.66412351e+00  6.54270807e-03
  5.83716814e+00  7.29042842e-03  6.01524946e+00  9.94381938e-03
  6.19931094e+00  1.14846157e-02  8.53732655e+00  4.35467614e-02]"
85,"[ 2.96082755e-01 -4.50298164e-05  5.82144548e-01 -8.51835704e-04
  8.58209171e-01 -1.42070078e-03  1.12425283e+00 -2.75134193e-03
  1.38129904e+00 -3.86783635e-03  1.62734836e+00 -4.72259587e-03
  1.86440023e+00 -5.36320867e-03  2.09045522e+00 -5.74208658e-03
  2.30548953e+00 -6.85894647e-03  2.51152638e+00 -7.76165964e-03
  2.70656635e+00 -8.40263792e-03  2.89058564e+00 -9.78159818e-03
  3.06460776e+00 -1.09226176e-02  3.22763299e+00 -1.18019022e-02
  3.37966134e+00 -1.24194519e-02  3.52166872e+00 -1.37987776e-02
  3.65170330e+00 -1.38928575e-02  3.77171691e+00 -1.47487135e-02
  3.87973392e+00 -1.53190405e-02  3.97673026e+00 -1.66273494e-02
  4.06275350e+00 -1.66742066e-02  4.13875577e+00 -1.74828399e-02
  4.20478468e+00 -1.70538155e-02  4.26179233e+00 -1.74103612e-02
  4.30980254e+00 -1.75527602e-02  4.34981501e+00 -1.75048066e-02
  4.38282946e+00 -1.72902944e-02  4.41082153e+00 -1.79565287e-02
  4.43283909e+00 -1.74802816e-02  4.47085213e+00 -1.73847398e-02]"
86,"[ 8.56806357e-01 -1.18265134e-02  1.70505150e+00 -3.34869300e-02
  2.54503351e+00 -6.30035859e-02  3.37447663e+00 -1.02056074e-01
  4.19367896e+00 -1.48666731e-01  5.00249144e+00 -2.03824389e-01
  5.79923449e+00 -2.65253313e-01  6.58390811e+00 -3.32953503e-01
  7.35666133e+00 -4.05936127e-01  8.11566552e+00 -4.82914283e-01
  8.86092068e+00 -5.63887970e-01  9.59158703e+00 -6.47719322e-01
  1.03078136e+01 -7.33419507e-01  1.10077717e+01 -8.19701621e-01
  1.16914614e+01 -9.06565666e-01  1.23580430e+01 -9.92873773e-01
  1.30075163e+01 -1.07862594e+00  1.36400304e+01 -1.16283335e+00
  1.42557344e+01 -1.24450715e+00  1.48523525e+01 -1.32532694e+00
  1.54323095e+01 -1.40262430e+00  1.59931806e+01 -1.47906765e+00
  1.65373906e+01 -1.55198857e+00  1.70626638e+01 -1.62306665e+00
  1.75701380e+01 -1.69146209e+00  1.80606530e+01 -1.75831277e+00
  1.85325292e+01 -1.82134294e+00  1.89874463e+01 -1.88282834e+00
  1.94244154e+01 -1.94261993e+00  2.30766068e+01 -2.43644061e+00]"
87,"[ 7.56030714e-01 -1.15567627e-02  1.50201589e+00 -2.97533432e-02
  2.23583372e+00 -5.52953723e-02  2.95875827e+00 -8.63452583e-02
  3.66965758e+00 -1.23750742e-01  4.36655195e+00 -1.67227604e-01
  5.04972560e+00 -2.14796142e-01  5.71903642e+00 -2.67446207e-01
  6.37165696e+00 -3.23761618e-01  7.00758723e+00 -3.83742376e-01
  7.62696934e+00 -4.46398630e-01  8.22697584e+00 -5.10314198e-01
  8.80760673e+00 -5.75489081e-01  9.36688232e+00 -6.41639059e-01
  9.90593455e+00 -7.07916392e-01  1.04229259e+01 -7.73047007e-01
  1.09178562e+01 -8.37030906e-01  1.13907256e+01 -8.99868088e-01
  1.18406864e+01 -9.60426593e-01  1.22687283e+01 -1.01884853e+00
  1.26748514e+01 -1.07513390e+00  1.30601876e+01 -1.12843496e+00
  1.34236050e+01 -1.17959945e+00  1.37672253e+01 -1.22792175e+00
  1.40918964e+01 -1.27453381e+00  1.43979024e+01 -1.31745592e+00
  1.46860912e+01 -1.35782006e+00  1.49574524e+01 -1.39576833e+00
  1.52108542e+01 -1.43214847e+00  1.70227175e+01 -1.67509796e+00]"
88,"[0.03434788 0.00110609 0.06261351 0.00213277 0.0818444  0.00254826
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685
 0.09481579 0.0038685  0.09481579 0.0038685  0.09481579 0.0038685 ]"
89,"[6.74324328e-01 1.92372194e-03 1.33662160e+00 4.43894453e-03
 1.98692580e+00 6.54624573e-03 2.62416953e+00 1.02104762e-02
 3.24742136e+00 1.33987984e-02 3.85764670e+00 1.71446277e-02
 4.45288071e+00 2.03805554e-02 5.03412281e+00 2.31405747e-02
 5.60033959e+00 2.63901144e-02 6.15056562e+00 2.90957588e-02
 6.68576632e+00 3.22909236e-02 7.20501026e+00 3.39427711e-02
 7.70822946e+00 3.60501454e-02 8.19442449e+00 3.85790532e-02
 8.66462876e+00 4.05640658e-02 9.11684344e+00 4.19371963e-02
 9.55303337e+00 4.37658537e-02 9.97219913e+00 4.60160444e-02
 1.03734093e+01 4.66549310e-02 1.07565619e+01 4.86807797e-02
 1.11227243e+01 5.01287396e-02 1.14708971e+01 5.09648175e-02
 1.18020457e+01 5.22224288e-02 1.21152047e+01 5.28681580e-02
 1.24113396e+01 5.39354206e-02 1.26904843e+01 5.44247946e-02
 1.29526048e+01 5.53357020e-02 1.31977692e+01 5.46692987e-02
 1.34278742e+01 5.54918377e-02 1.49871154e+01 4.54900429e-02]"
90,"[6.75933393e-01 3.47096078e-03 1.33701319e+00 9.25937437e-03
 1.98107098e+00 1.55491943e-02 2.60819486e+00 2.33365332e-02
 3.21730062e+00 3.17133677e-02 3.80838826e+00 4.06796980e-02
 4.38145779e+00 5.02355239e-02 4.93551309e+00 6.04689349e-02
 5.46955806e+00 7.14680203e-02 5.98558490e+00 8.30566014e-02
 6.48051720e+00 9.45028337e-02 6.95734330e+00 1.05542449e-01
 7.41316294e+00 1.17435828e-01 7.85096447e+00 1.29918703e-01
 8.26767146e+00 1.42259229e-01 8.66636033e+00 1.55189251e-01
 9.04495076e+00 1.67888834e-01 9.40452698e+00 1.81266003e-01
 9.74400476e+00 1.94412733e-01 1.00644683e+01 2.08237048e-01
 1.03658295e+01 2.21742836e-01 1.06480885e+01 2.34930097e-01
 1.09102489e+01 2.47886919e-01 1.11532190e+01 2.59529101e-01
 1.13771749e+01 2.71848868e-01 1.15819403e+01 2.82853995e-01
 1.17666073e+01 2.93628684e-01 1.19330801e+01 3.03000643e-01
 1.20824427e+01 3.11877896e-01 1.28491781e+01 3.54502375e-01]"
91,"[ 7.77331843e-01 -2.86445356e-03  1.54471566e+00 -6.74713937e-03
  2.30026367e+00 -1.28465064e-02  3.04497068e+00 -2.10607313e-02
  3.77595410e+00 -3.26900865e-02  4.49400508e+00 -4.56431435e-02
  5.19733768e+00 -6.21131539e-02  5.88694669e+00 -8.19982945e-02
  6.56074067e+00 -1.04507409e-01  7.21981627e+00 -1.30533477e-01
  7.86228570e+00 -1.61274948e-01  8.48993491e+00 -1.94538569e-01
  9.10087612e+00 -2.31522790e-01  9.69620597e+00 -2.73120590e-01
  1.02749296e+01 -3.19433793e-01  1.08368435e+01 -3.68472792e-01
  1.13821512e+01 -4.22227194e-01  1.19088631e+01 -4.80900645e-01
  1.24187651e+01 -5.42299894e-01  1.29089748e+01 -6.07725211e-01
  1.33813799e+01 -6.75978150e-01  1.38349855e+01 -7.47160532e-01
  1.42697917e+01 -8.21272358e-01  1.46847019e+01 -8.97420648e-01
  1.50797160e+01 -9.75605403e-01  1.54546304e+01 -1.05383702e+00
  1.58095469e+01 -1.13311029e+00  1.61452567e+01 -1.21133380e+00
  1.64597702e+01 -1.28871119e+00  1.86675129e+01 -1.94934536e+00]"
92,"[ 7.53063071e-01 -1.06489780e-04  1.49203985e+00  1.04255943e-03
  2.21803488e+00  1.50293116e-03  2.92899800e+00  2.16727086e-03
  3.62487624e+00  4.03417436e-03  4.30577553e+00  5.10644999e-03
  4.96969870e+00  5.27814739e-03  5.61753838e+00  6.59943339e-03
  6.24840193e+00  7.02014115e-03  6.86129076e+00  6.48729548e-03
  7.45615189e+00  5.99949221e-03  8.03198672e+00  5.50375614e-03
  8.58890121e+00  3.00289563e-03  9.12479221e+00  3.88151934e-04
  9.64065832e+00 -2.28749974e-03  1.01345553e+01 -6.12860561e-03
  1.06054316e+01 -1.01895450e-02  1.10543388e+01 -1.54159387e-02
  1.14791738e+01 -1.99165452e-02  1.18790439e+01 -2.57415315e-02
  1.22548417e+01 -3.08407307e-02  1.26046230e+01 -3.63186891e-02
  1.29303851e+01 -4.20694562e-02  1.32300777e+01 -4.72003866e-02
  1.35056981e+01 -5.16055299e-02  1.37563006e+01 -5.63364572e-02
  1.39838295e+01 -6.02886221e-02  1.41872861e+01 -6.35150000e-02
  1.43697192e+01 -6.68552611e-02  1.53457949e+01 -8.01661543e-02]"
93,"[ 6.20026015e-01 -1.93399733e-03  1.21706671e+00 -2.57376904e-03
  1.78908386e+00 -4.89347757e-03  2.33611585e+00 -5.89336854e-03
  2.85814989e+00 -6.57336006e-03  3.35418606e+00 -6.92065617e-03
  3.82422435e+00 -6.93525686e-03  4.26927749e+00 -5.63003998e-03
  4.68833276e+00 -3.99212769e-03  5.08239007e+00 -2.03431596e-03
  5.45147503e+00  2.24323147e-03  5.79656194e+00  6.82788236e-03
  6.11665091e+00  1.17324327e-02  6.41274184e+00  1.69440865e-02
  6.68584745e+00  2.34499659e-02  6.93594214e+00  2.92502346e-02
  7.16405144e+00  3.63319330e-02  7.37014974e+00  4.26952248e-02
  7.55524975e+00  4.93272321e-02  7.72033861e+00  5.52152408e-02
  7.86541631e+00  6.03592510e-02  7.99249549e+00  6.57335887e-02
  8.10256326e+00  7.03255400e-02  8.19661954e+00  7.41223087e-02
  8.27566426e+00  7.71110990e-02  8.34069732e+00  7.92791148e-02
  8.39471849e+00  8.05879683e-02  8.43674065e+00  8.20503735e-02
  8.47076345e+00  8.36151465e-02  8.53477101e+00  8.37961221e-02]"
94,"[ 7.28032704e-01 -1.17583812e-03  1.45007360e+00 -3.39964374e-03
  2.16511472e+00 -5.67944875e-03  2.87315606e+00 -8.01525317e-03
  3.57321366e+00 -1.24149929e-02  4.26427155e+00 -1.68867319e-02
  4.94432979e+00 -2.14464699e-02  5.61439635e+00 -2.70861751e-02
  6.27146332e+00 -3.28298791e-02  6.91753865e+00 -3.96615503e-02
  7.54861446e+00 -4.66132201e-02  8.16669068e+00 -5.36688888e-02
  8.76975938e+00 -5.98445883e-02  9.35683660e+00 -6.71482544e-02
  9.92791432e+00 -7.45799191e-02  1.04809846e+01 -8.11556143e-02
  1.10170555e+01 -8.78673081e-02  1.15341269e+01 -9.47310002e-02
  1.20331910e+01 -1.00738723e-01  1.25122556e+01 -1.06906444e-01
  1.29723209e+01 -1.13226163e-01  1.34113789e+01 -1.18713912e-01
  1.38314294e+01 -1.23353692e-01  1.42304807e+01 -1.28161470e-01
  1.46085246e+01 -1.32137279e-01  1.49665691e+01 -1.36273085e-01
  1.53036063e+01 -1.39576922e-01  1.56186362e+01 -1.42056789e-01
  1.59126668e+01 -1.44704654e-01  1.78017504e+01 -1.47592239e-01]"
95,"[5.56055653e-01 1.45270071e-03 1.09811333e+00 2.66741288e-03
 1.62717288e+00 3.66113569e-03 2.14221746e+00 5.41672548e-03
 2.64324707e+00 7.93418223e-03 3.13027869e+00 1.02136504e-02
 3.60431219e+00 1.22721293e-02 4.06334787e+00 1.40756204e-02
 4.50936842e+00 1.66579777e-02 4.94040813e+00 1.79854918e-02
 5.35944958e+00 1.91090157e-02 5.76447606e+00 2.09944065e-02
 6.15652141e+00 2.16589525e-02 6.53456879e+00 2.20855100e-02
 6.90061790e+00 2.23080773e-02 7.25366888e+00 2.23096552e-02
 7.59372175e+00 2.20902438e-02 7.92077650e+00 2.16498430e-02
 8.23483312e+00 2.09884529e-02 8.53687448e+00 2.11229281e-02
 8.82693457e+00 2.00535576e-02 9.10297968e+00 1.97460541e-02
 9.36802639e+00 1.92515596e-02 9.61907511e+00 1.85190766e-02
 9.85810858e+00 1.85824589e-02 1.00851438e+01 1.84418510e-02
 1.02991808e+01 1.80802537e-02 1.05012027e+01 1.85145218e-02
 1.06912262e+01 1.87447997e-02 1.20572838e+01 2.69678487e-02]"
96,"[ 3.28184134e-01 -4.17550817e-04  6.37344980e-01 -1.17349950e-03
  9.27517327e-01 -1.26845138e-03  1.19866639e+00 -1.70180113e-03
  1.45179155e+00 -2.50833805e-03  1.68789222e+00 -3.72285144e-03
  1.90800257e+00 -4.38073595e-03  2.11312200e+00 -4.51678088e-03
  2.30521452e+00 -5.19995950e-03  2.48627890e+00 -6.49985044e-03
  2.65738412e+00 -6.45245365e-03  2.81846061e+00 -7.05655848e-03
  2.97354073e+00 -7.45192747e-03  3.12159030e+00 -8.60316600e-03
  3.26567708e+00 -8.61585263e-03  3.40476688e+00 -8.45459274e-03
  3.53982432e+00 -9.15357029e-03  3.67291776e+00 -8.78357457e-03
  3.80197883e+00 -9.27381629e-03  3.92807650e+00 -8.66029543e-03
  4.05114120e+00 -8.94180132e-03  4.17124251e+00 -8.11954462e-03
  4.28731145e+00 -8.15752538e-03  4.39938281e+00 -8.05634891e-03
  4.50645720e+00 -7.78122591e-03  4.60853461e+00 -7.33215639e-03
  4.70561505e+00 -6.70914033e-03  4.79766373e+00 -6.91157243e-03
  4.88475022e+00 -5.94066332e-03  5.58226762e+00 -3.20515313e-03]"
97,"[0.35067427 0.00821929 0.69976505 0.0202455  1.04460296 0.03365488
 1.38617691 0.04859608 1.72433823 0.06605801 2.05710916 0.08574335
 2.38463833 0.10666321 2.70593686 0.12866895 3.0208561  0.15274946
 3.32672669 0.176481   3.62537774 0.20114976 3.91483149 0.22645845
 4.19311014 0.25210976 4.46234014 0.2774121  4.71940616 0.30290841
 4.96361661 0.32647227 5.19665197 0.35037874 5.41569423 0.373193
 5.62173227 0.39506369 5.81278831 0.4156935  5.98886235 0.43508245
 6.15094329 0.45337918 6.29819088 0.46944614 6.42946758 0.48412358
 6.54689983 0.49671992 6.64935007 0.50807538 6.73681833 0.51818997
 6.81143101 0.52637211 6.87303948 0.53361067 7.02523152 0.55042089]"
98,"[ 6.02263960e-01  2.47445972e-03  1.19350028e+00  5.57441356e-03
  1.77270955e+00  9.26586805e-03  2.33792691e+00  1.24814142e-02
  2.88811894e+00  1.61864808e-02  3.42235421e+00  1.83482300e-02
  3.94056474e+00  2.09655061e-02  4.44185308e+00  2.10060495e-02
  4.92811609e+00  2.15361132e-02  5.39842234e+00  2.05228596e-02
  5.85377126e+00  1.80002822e-02  6.29412885e+00  1.49678031e-02
  6.72049453e+00  1.14594156e-02  7.13290229e+00  6.47569786e-03
  7.53231756e+00  1.05006523e-03  7.91774093e+00 -4.85147569e-03
  8.29117123e+00 -1.11609380e-02  8.65264247e+00 -1.88777438e-02
  9.00108722e+00 -2.60370423e-02  9.33653948e+00 -3.36382557e-02
  9.65899926e+00 -4.16813840e-02  9.96846655e+00 -5.01664271e-02
  1.02659068e+01 -5.80599695e-02  1.05503205e+01 -6.53960047e-02
  1.08217418e+01 -7.31739548e-02  1.10801706e+01 -8.13938197e-02
  1.13255389e+01 -8.80567554e-02  1.15589141e+01 -9.51276124e-02
  1.17792969e+01 -1.02640384e-01  1.36324089e+01 -1.62681415e-01]"
99,"[4.33287541e-01 2.62805250e-03 8.43553356e-01 5.26648538e-03
 1.23275261e+00 9.00034780e-03 1.59893013e+00 1.27445906e-02
 1.94608224e+00 1.66711608e-02 2.27221076e+00 2.06940849e-02
 2.57831479e+00 2.48563497e-02 2.86543638e+00 2.82018661e-02
 3.13353255e+00 3.17297100e-02 3.38260329e+00 3.54398813e-02
 3.61468975e+00 3.84192778e-02 3.82879284e+00 4.06249128e-02
 4.02582568e+00 4.40979244e-02 4.20791536e+00 4.59270590e-02
 4.37497593e+00 4.81104681e-02 4.52804944e+00 4.96920626e-02
 4.66809197e+00 5.17139050e-02 4.79710169e+00 5.42619689e-02
 4.91716272e+00 5.54240763e-02 5.02818907e+00 5.71983786e-02
 5.13322097e+00 5.87147605e-02 5.23325750e+00 6.00162086e-02
 5.33025381e+00 6.21877720e-02 5.42525197e+00 6.42733620e-02
 5.51929404e+00 6.53168896e-02 5.61329312e+00 6.73594928e-02
 5.71033242e+00 6.85319806e-02 5.80832781e+00 7.07465308e-02
 5.90932042e+00 7.30900413e-02 7.27838757e+00 1.00967557e-01]"
100,"[ 7.63523072e-01  1.58689794e-03  1.51710769e+00  2.06607387e-03
  2.25766153e+00  2.09905699e-03  2.98319692e+00  1.46430291e-03
  3.69272000e+00  5.10394182e-05  4.38545847e+00 -4.23919733e-03
  5.05820926e+00 -9.75103229e-03  5.71119390e+00 -1.84721571e-02
  6.34452317e+00 -3.13964176e-02  6.95808630e+00 -4.75299680e-02
  7.55100020e+00 -6.79774262e-02  8.12436951e+00 -9.36218660e-02
  8.67720037e+00 -1.24574059e-01  9.21136971e+00 -1.59618616e-01
  9.72809291e+00 -2.00632456e-01  1.02252715e+01 -2.46843278e-01
  1.07048932e+01 -2.98029536e-01  1.11679518e+01 -3.54080459e-01
  1.16144474e+01 -4.14996048e-01  1.20452630e+01 -4.79671683e-01
  1.24603986e+01 -5.48107365e-01  1.28597434e+01 -6.19309248e-01
  1.32442913e+01 -6.93166560e-01  1.36150361e+01 -7.69568529e-01
  1.39718671e+01 -8.47521308e-01  1.43156674e+01 -9.25920280e-01
  1.46455538e+01 -1.00587006e+00  1.49642863e+01 -1.08505065e+00
  1.52699881e+01 -1.16467743e+00  1.80652983e+01 -2.00520753e+00]"
